2026-05-08 15:53:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DED97ED120>
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xba\xa6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "66"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "%"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x89\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xba\xa6\xe5\x8d\xa0"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "34"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "%\xe3\x80\x82\\n\\n"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "##"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " "\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbb\xba\xe8\xae\xae"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\\n\\n"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "1"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\x81\x9a\xe7\x84\xa6"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\xab\x98"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xbb\xa7\xe7\xbb\xad"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8a\xa0\xe5\xa4\xa7"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "A"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8e\xa8\xe5\xb9\xbf"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x92\x8c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb5\x84\xe6\xba\x90"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8a\x95\xe5\x85\xa5"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbc\x98\xe5\x8c\x96"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "C"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe6\x88\x90\xe6\x9c\xac"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x96"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\x80\x83\xe8\x99\x91"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xb7\x98\xe6\xb1\xb0"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "2"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xb7\xb1\xe8\x80\x95"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe4\xb8\x9c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe4\xb8\x9c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xb0\xe5\x8c\xba"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x9a\xe7\xbb\xa9"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe5\xa5\xbd"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\xaf"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa4\x8d\xe5\x88\xb6"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x90\xe5\x8a\x9f"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xbb\x8f\xe9\xaa\x8c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xb0"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xb6\xe4\xbb\x96"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xb0\xe5\x8c\xba"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb0\xa4\xe5\x85\xb6\xe6\x98\xaf"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8f\x90\xe5\x8d\x87"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe5\x8d\x97"\r\n\r\n'
2026-05-08 21:19:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xa1\xa8\xe7\x8e\xb0"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "3"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbf\x9d\xe6\x8c\x81"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa2\x9e\xe9\x95\xbf"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x80\x81\xe5\x8a\xbf"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x8b\xe5\x8d\x8a\xe5\xb9\xb4"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae\xe9\xa2\x9d"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa2\x9e\xe9\x80\x9f"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbf\xab"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbb\xba\xe8\xae\xae"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8f\x90\xe5\x89\x8d"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xa7\x84\xe5\x88\x92"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbf\x83\xe9\x94\x80"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xb4\xbb\xe5\x8a\xa8"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbb\xb6\xe7\xbb\xad"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa2\x9e\xe9\x95\xbf"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9b\xb2\xe7\xba\xbf"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "4"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8f\xe8\xb0\x83"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x98\xaf"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\xbb\xe5\x8a\x9b"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\xaf"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x80\x82\xe5\xbd\x93"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x90\x91"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x80\xbe\xe6\x96\x9c"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb5\x84\xe6\xba\x90"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8f\x90\xe5\x8d\x87"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xb6"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb4\xa1\xe7\x8c\xae"\r\n\r\n'
2026-05-08 21:19:54 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82"\r\n\r\n'
