日期,产品,销售额,销量,成本,利润,部门,地区
2022-07-04,产品E,15952,413,9410,6542,销售部,华中
2022-07-05,产品A,16624,209,9130,7494,销售部,华东
2022-07-06,产品B,40137,481,25826,14311,销售部,华北
2022-07-07,产品C,13606,497,9338,4268,销售部,华南
2022-07-08,产品D,26348,390,18059,8289,销售部,西南
2022-07-09,产品E,19883,378,8939,10944,销售部,华中
2022-07-10,产品A,8160,488,5390,2770,销售部,华东
2022-07-11,产品B,12123,428,7370,4753,销售部,华北
2022-07-12,产品C,34556,345,13975,20581,销售部,华南
2022-07-13,产品D,31881,499,13627,18254,销售部,西南
2022-07-14,产品E,3446,271,1948,1498,销售部,华中
2022-07-15,产品A,49951,58,20216,29735,销售部,华东
2022-07-16,产品B,45864,37,30437,15427,销售部,华北
2022-07-17,产品C,15767,337,8866,6901,销售部,华南
2022-07-18,产品D,30488,418,18944,11544,销售部,西南
2022-07-19,产品E,16784,208,8636,8148,销售部,华中
2022-07-20,产品A,21491,248,13348,8143,销售部,华东
2022-07-21,产品B,36268,392,17342,18926,销售部,华北
2022-07-22,产品C,33815,326,18931,14884,销售部,华南
2022-07-23,产品D,32862,74,16140,16722,销售部,西南
2022-07-24,产品E,9177,45,4193,4984,销售部,华中
2022-07-25,产品A,46609,78,28228,18381,销售部,华东
2022-07-26,产品B,35854,78,15662,20192,销售部,华北
2022-07-27,产品C,45370,440,21824,23546,销售部,华南
2022-07-28,产品D,18533,72,9641,8892,销售部,西南
2022-07-29,产品E,42968,316,17204,25764,销售部,华中
2022-07-30,产品A,11273,249,6927,4346,销售部,华东
2022-07-31,产品B,9849,134,5554,4295,销售部,华北
2022-08-01,产品C,49988,118,34027,15961,销售部,华南
2022-08-02,产品D,39935,230,19149,20786,销售部,西南
2022-08-03,产品E,15629,426,8325,7304,销售部,华中
2022-08-04,产品A,32739,490,18179,14560,销售部,华东
2022-08-05,产品B,46693,276,27807,18886,销售部,华北
2022-08-06,产品C,32174,123,13477,18697,销售部,华南
2022-08-07,产品D,7900,275,3196,4704,销售部,西南
2022-08-08,产品E,43735,440,23835,19900,销售部,华中
2022-08-09,产品A,43727,241,19871,23856,销售部,华东
2022-08-10,产品B,28525,238,18537,9988,销售部,华北
2022-08-11,产品C,32107,288,14323,17784,销售部,华南
2022-08-12,产品D,33158,25,14806,18352,销售部,西南
2022-08-13,产品E,17128,376,11980,5148,销售部,华中
2022-08-14,产品A,16990,449,8367,8623,销售部,华东
2022-08-15,产品B,47115,344,25459,21656,销售部,华北
2022-08-16,产品C,2643,198,1684,959,销售部,华南
2022-08-17,产品D,22818,29,11579,11239,销售部,西南
2022-08-18,产品E,10457,247,5089,5368,销售部,华中
2022-08-19,产品A,33750,100,21217,12533,销售部,华东
2022-08-20,产品B,38790,351,24609,14181,销售部,华北
2022-08-21,产品C,3502,207,2025,1477,销售部,华南
2022-08-22,产品D,26600,220,13247,13353,销售部,西南
2022-08-23,产品E,37171,221,19930,17241,销售部,华中
2022-08-24,产品A,14149,196,6516,7633,销售部,华东
2022-08-25,产品B,48198,283,29079,19119,销售部,华北
2022-08-26,产品C,45277,141,23556,21721,销售部,华南
2022-08-27,产品D,4194,152,1749,2445,销售部,西南
2022-08-28,产品E,44406,216,28821,15585,销售部,华中
2022-08-29,产品A,34301,411,15981,18320,销售部,华东
2022-08-30,产品B,46331,409,18884,27447,销售部,华北
2022-08-31,产品C,28549,64,15760,12789,销售部,华南
2022-09-01,产品D,38628,206,19199,19429,销售部,西南
2022-09-02,产品E,47903,221,29216,18687,销售部,华中
2022-09-03,产品A,1737,255,1018,719,销售部,华东
2022-09-04,产品B,2299,315,1125,1174,销售部,华北
2022-09-05,产品C,33920,62,21925,11995,销售部,华南
2022-09-06,产品D,49750,436,31940,17810,销售部,西南
2022-09-07,产品E,43095,334,25704,17391,销售部,华中
2022-09-08,产品A,2373,436,1630,743,销售部,华东
2022-09-09,产品B,19866,435,9861,10005,销售部,华北
2022-09-10,产品C,8837,430,3952,4885,销售部,华南
2022-09-11,产品D,31346,87,19901,11445,销售部,西南
2022-09-12,产品E,23863,59,15790,8073,销售部,华中
2022-09-13,产品A,11934,13,7962,3972,销售部,华东
2022-09-14,产品B,19748,120,10651,9097,销售部,华北
2022-09-15,产品C,9954,142,4795,5159,销售部,华南
2022-09-16,产品D,18388,411,11925,6463,销售部,西南
2022-09-17,产品E,36732,184,17290,19442,销售部,华中
2022-09-18,产品A,46416,205,31859,14557,销售部,华东
2022-09-19,产品B,20116,339,11457,8659,销售部,华北
2022-09-20,产品C,35461,342,18399,17062,销售部,华南
2022-09-21,产品D,18068,254,10138,7930,销售部,西南
2022-09-22,产品E,37524,344,15566,21958,销售部,华中
2022-09-23,产品A,24212,192,14518,9694,销售部,华东
2022-09-24,产品B,36829,389,17137,19692,销售部,华北
2022-09-25,产品C,18676,358,9186,9490,销售部,华南
2022-09-26,产品D,17012,481,6904,10108,销售部,西南
2022-09-27,产品E,32478,337,17061,15417,销售部,华中
2022-09-28,产品A,30810,392,18446,12364,销售部,华东
2022-09-29,产品B,37814,35,21149,16665,销售部,华北
2022-09-30,产品C,4048,390,2689,1359,销售部,华南
2022-10-01,产品D,12101,92,7666,4435,销售部,西南
2022-10-02,产品E,18852,96,11376,7476,销售部,华中
2022-10-03,产品A,13674,460,7051,6623,销售部,华东
2022-10-04,产品B,25371,295,15664,9707,销售部,华北
2022-10-05,产品C,8108,378,4657,3451,销售部,华南
2022-10-06,产品D,6837,151,4718,2119,销售部,西南
2022-10-07,产品E,27352,17,11841,15511,销售部,华中
2022-10-08,产品A,10106,297,5844,4262,销售部,华东
2022-10-09,产品B,44048,340,18080,25968,销售部,华北
2022-10-10,产品C,2178,284,933,1245,销售部,华南
2022-10-11,产品D,23706,430,10090,13616,销售部,西南
2022-10-12,产品E,38630,485,25209,13421,销售部,华中
2022-10-13,产品A,24733,268,10426,14307,销售部,华东
2022-10-14,产品B,4975,23,3131,1844,销售部,华北
2022-10-15,产品C,46463,278,28577,17886,销售部,华南
2022-10-16,产品D,22170,179,11467,10703,销售部,西南
2022-10-17,产品E,7590,163,4460,3130,销售部,华中
2022-10-18,产品A,28729,66,13863,14866,销售部,华东
2022-10-19,产品B,29645,57,18753,10892,销售部,华北
2022-10-20,产品C,30047,325,17873,12174,销售部,华南
2022-10-21,产品D,22106,393,12660,9446,销售部,西南
2022-10-22,产品E,25067,365,10978,14089,销售部,华中
2022-10-23,产品A,3056,497,1708,1348,销售部,华东
2022-10-24,产品B,13176,106,8969,4207,销售部,华北
2022-10-25,产品C,22269,445,9923,12346,销售部,华南
2022-10-26,产品D,14442,225,6212,8230,销售部,西南
2022-10-27,产品E,32317,354,19772,12545,销售部,华中
2022-10-28,产品A,19288,422,10735,8553,销售部,华东
2022-10-29,产品B,12251,30,5472,6779,销售部,华北
2022-10-30,产品C,21936,453,13614,8322,销售部,华南
2022-10-31,产品D,41857,274,28554,13303,销售部,西南
2022-11-01,产品E,29451,499,12633,16818,销售部,华中
2022-11-02,产品A,35814,82,19472,16342,销售部,华东
2022-11-03,产品B,12332,466,5224,7108,销售部,华北
2022-11-04,产品C,34490,81,17128,17362,销售部,华南
2022-11-05,产品D,25159,406,12165,12994,销售部,西南
2022-11-06,产品E,28946,245,13009,15937,销售部,华中
2022-11-07,产品A,5318,290,3420,1898,销售部,华东
2022-11-08,产品B,8398,414,5239,3159,销售部,华北
2022-11-09,产品C,34193,51,20635,13558,销售部,华南
2022-11-10,产品D,21359,105,14899,6460,销售部,西南
2022-11-11,产品E,35892,286,16140,19752,销售部,华中
2022-11-12,产品A,9657,438,5871,3786,销售部,华东
2022-11-13,产品B,33743,419,17491,16252,销售部,华北
2022-11-14,产品C,19744,128,9586,10158,销售部,华南
2022-11-15,产品D,18568,317,9046,9522,销售部,西南
2022-11-16,产品E,32410,98,13040,19370,销售部,华中
2022-11-17,产品A,1777,248,1133,644,销售部,华东
2022-11-18,产品B,36186,460,21023,15163,销售部,华北
2022-11-19,产品C,3439,134,2051,1388,销售部,华南
2022-11-20,产品D,14212,159,7162,7050,销售部,西南
2022-11-21,产品E,8868,52,5564,3304,销售部,华中
2022-11-22,产品A,23135,346,10769,12366,销售部,华东
2022-11-23,产品B,31847,264,18307,13540,销售部,华北
2022-11-24,产品C,48972,397,24538,24434,销售部,华南
2022-11-25,产品D,46579,44,22744,23835,销售部,西南
2022-11-26,产品E,11349,337,7077,4272,销售部,华中
2022-11-27,产品A,35553,375,21994,13559,销售部,华东
2022-11-28,产品B,19991,408,10380,9611,销售部,华北
2022-11-29,产品C,8660,143,4818,3842,销售部,华南
2022-11-30,产品D,47659,287,28208,19451,销售部,西南
2022-12-01,产品E,43517,164,26320,17197,销售部,华中
2022-12-02,产品A,12643,309,7300,5343,销售部,华东
2022-12-03,产品B,41667,499,23103,18564,销售部,华北
2022-12-04,产品C,17632,18,10872,6760,销售部,华南
2022-12-05,产品D,30256,408,13471,16785,销售部,西南
2022-12-06,产品E,15919,67,7724,8195,销售部,华中
2022-12-07,产品A,25312,25,12090,13222,销售部,华东
2022-12-08,产品B,29807,426,18375,11432,销售部,华北
2022-12-09,产品C,4089,428,2711,1378,销售部,华南
2022-12-10,产品D,17433,12,11142,6291,销售部,西南
2022-12-11,产品E,44578,293,22221,22357,销售部,华中
2022-12-12,产品A,25133,312,11316,13817,销售部,华东
2022-12-13,产品B,44209,216,24983,19226,销售部,华北
2022-12-14,产品C,48861,90,30955,17906,销售部,华南
2022-12-15,产品D,36184,408,15378,20806,销售部,西南
2022-12-16,产品E,42163,34,24619,17544,销售部,华中
2022-12-17,产品A,42028,13,17072,24956,销售部,华东
2022-12-18,产品B,46416,450,25631,20785,销售部,华北
2022-12-19,产品C,26282,99,17045,9237,销售部,华南
2022-12-20,产品D,25507,211,12544,12963,销售部,西南
2022-12-21,产品E,45746,33,22788,22958,销售部,华中
2022-12-22,产品A,6023,480,2721,3302,销售部,华东
2022-12-23,产品B,17146,331,9266,7880,销售部,华北
2022-12-24,产品C,12201,24,7035,5166,销售部,华南
2022-12-25,产品D,18314,206,11435,6879,销售部,西南
2022-12-26,产品E,16365,390,10291,6074,销售部,华中
2022-12-27,产品A,41880,154,23602,18278,销售部,华东
2022-12-28,产品B,39237,209,16810,22427,销售部,华北
2022-12-29,产品C,40878,463,16589,24289,销售部,华南
2022-12-30,产品D,14646,104,9425,5221,销售部,西南
2022-12-31,产品E,30024,189,19232,10792,销售部,华中
2022-01-01,产品A,44908,237,29239,15669,销售部,华东
2022-01-02,产品B,40219,151,26639,13580,销售部,华北
2022-01-03,产品C,21193,369,10787,10406,销售部,华南
2022-01-04,产品D,6027,444,2950,3077,销售部,西南
2022-01-05,产品E,42540,318,22546,19994,销售部,华中
2022-01-06,产品A,48027,353,33254,14773,销售部,华东
2022-01-07,产品B,36891,138,18179,18712,销售部,华北
2022-01-08,产品C,11977,436,7369,4608,销售部,华南
2022-01-09,产品D,34978,12,15864,19114,销售部,西南
2022-01-10,产品E,13453,319,7269,6184,销售部,华中
2022-01-11,产品A,9689,443,4393,5296,销售部,华东
2022-01-12,产品B,30508,167,19180,11328,销售部,华北
2022-01-13,产品C,9916,385,5989,3927,销售部,华南
2022-01-14,产品D,21782,414,9602,12180,销售部,西南
2022-01-15,产品E,30379,414,17097,13282,销售部,华中
2022-01-16,产品A,20984,60,12769,8215,销售部,华东
2022-01-17,产品B,16162,92,9815,6347,销售部,华北
2022-01-18,产品C,37641,271,26088,11553,销售部,华南
2022-01-19,产品D,39516,127,27132,12384,销售部,西南
2022-01-20,产品E,41800,470,28663,13137,销售部,华中
2022-01-21,产品A,27240,406,14827,12413,销售部,华东
2022-01-22,产品B,9066,323,5146,3920,销售部,华北
2022-01-23,产品C,9167,26,5581,3586,销售部,华南
2022-01-24,产品D,36001,193,16112,19889,销售部,西南
2022-01-25,产品E,7359,38,3658,3701,销售部,华中
2022-01-26,产品A,11293,292,6538,4755,销售部,华东
2022-01-27,产品B,1615,54,933,682,销售部,华北
2022-01-28,产品C,42936,198,17206,25730,销售部,华南
2022-01-29,产品D,3339,384,2129,1210,销售部,西南
2022-01-30,产品E,24758,61,13074,11684,销售部,华中
2022-01-31,产品A,17762,403,7887,9875,销售部,华东
2022-02-01,产品B,26622,154,12976,13646,销售部,华北
2022-02-02,产品C,37651,50,26344,11307,销售部,华南
2022-02-03,产品D,30369,223,12361,18008,销售部,西南
2022-02-04,产品E,39469,205,17098,22371,销售部,华中
2022-02-05,产品A,41363,118,17513,23850,销售部,华东
2022-02-06,产品B,24404,104,12865,11539,销售部,华北
2022-02-07,产品C,25642,165,17325,8317,销售部,华南
2022-02-08,产品D,28409,164,13002,15407,销售部,西南
2022-02-09,产品E,6691,83,3157,3534,销售部,华中
2022-02-10,产品A,31162,82,21543,9619,销售部,华东
2022-02-11,产品B,22551,81,10904,11647,销售部,华北
2022-02-12,产品C,10088,400,6710,3378,销售部,华南
2022-02-13,产品D,42745,277,23723,19022,销售部,西南
2022-02-14,产品E,28744,260,15039,13705,销售部,华中
2022-02-15,产品A,8259,122,4610,3649,销售部,华东
2022-02-16,产品B,9766,399,4515,5251,销售部,华北
2022-02-17,产品C,6902,208,4053,2849,销售部,华南
2022-02-18,产品D,10050,346,4675,5375,销售部,西南
2022-02-19,产品E,12157,70,8363,3794,销售部,华中
2022-02-20,产品A,41244,35,21455,19789,销售部,华东
2022-02-21,产品B,36159,125,18802,17357,销售部,华北
2022-02-22,产品C,31684,308,17723,13961,销售部,华南
2022-02-23,产品D,35846,256,18914,16932,销售部,西南
2022-02-24,产品E,48130,82,27291,20839,销售部,华中
2022-02-25,产品A,46728,355,32226,14502,销售部,华东
2022-02-26,产品B,4370,296,2473,1897,销售部,华北
2022-02-27,产品C,38075,85,22364,15711,销售部,华南
2022-02-28,产品D,45065,345,28235,16830,销售部,西南
2022-03-01,产品E,46153,375,26117,20036,销售部,华中
2022-03-02,产品A,23555,210,10227,13328,销售部,华东
2022-03-03,产品B,2150,211,911,1239,销售部,华北
2022-03-04,产品C,48553,97,21472,27081,销售部,华南
2022-03-05,产品D,10808,116,6144,4664,销售部,西南
2022-03-06,产品E,5081,320,3122,1959,销售部,华中
2022-03-07,产品A,3671,229,1936,1735,销售部,华东
2022-03-08,产品B,40155,187,26565,13590,销售部,华北
2022-03-09,产品C,34282,216,17141,17141,销售部,华南
2022-03-10,产品D,16380,302,7518,8862,销售部,西南
2022-03-11,产品E,7861,472,3490,4371,销售部,华中
2022-03-12,产品A,47728,309,23150,24578,销售部,华东
2022-03-13,产品B,6943,243,4470,2473,销售部,华北
2022-03-14,产品C,39207,209,26152,13055,销售部,华南
2022-03-15,产品D,43351,85,21143,22208,销售部,西南
2022-03-16,产品E,24023,19,15120,8903,销售部,华中
2022-03-17,产品A,24897,492,16224,8673,销售部,华东
2022-03-18,产品B,21114,116,8800,12314,销售部,华北
2022-03-19,产品C,29558,230,19545,10013,销售部,华南
2022-03-20,产品D,28125,142,14847,13278,销售部,西南
2022-03-21,产品E,39973,32,23343,16630,销售部,华中
2022-03-22,产品A,14869,156,6000,8869,销售部,华东
2022-03-23,产品B,48150,356,23954,24196,销售部,华北
2022-03-24,产品C,22677,73,14452,8225,销售部,华南
2022-03-25,产品D,19075,187,8052,11023,销售部,西南
2022-03-26,产品E,11139,351,5681,5458,销售部,华中
2022-03-27,产品A,21917,437,9883,12034,销售部,华东
2022-03-28,产品B,18788,495,9108,9680,销售部,华北
2022-03-29,产品C,21014,469,8521,12493,销售部,华南
2022-03-30,产品D,24653,53,11823,12830,销售部,西南
2022-03-31,产品E,39760,60,22200,17560,销售部,华中
2022-04-01,产品A,16340,86,7463,8877,销售部,华东
2022-04-02,产品B,3787,79,2479,1308,销售部,华北
2022-04-03,产品C,3155,373,1681,1474,销售部,华南
2022-04-04,产品D,21614,99,9423,12191,销售部,西南
2022-04-05,产品E,11928,307,6809,5119,销售部,华中
2022-04-06,产品A,21581,370,11561,10020,销售部,华东
2022-04-07,产品B,48796,113,20247,28549,销售部,华北
2022-04-08,产品C,39180,155,23282,15898,销售部,华南
2022-04-09,产品D,49246,352,25993,23253,销售部,西南
2022-04-10,产品E,26602,439,15623,10979,销售部,华中
2022-04-11,产品A,49750,186,27411,22339,销售部,华东
2022-04-12,产品B,25085,486,16167,8918,销售部,华北
2022-04-13,产品C,38083,478,26455,11628,销售部,华南
2022-04-14,产品D,10605,74,6254,4351,销售部,西南
2022-04-15,产品E,4331,140,2113,2218,销售部,华中
2022-04-16,产品A,3846,427,1736,2110,销售部,华东
2022-04-17,产品B,36030,319,19207,16823,销售部,华北
2022-04-18,产品C,8549,418,3616,4933,销售部,华南
2022-04-19,产品D,24958,189,16720,8238,销售部,西南
2022-04-20,产品E,29984,88,14788,15196,销售部,华中
2022-04-21,产品A,38538,211,21695,16843,销售部,华东
2022-04-22,产品B,35813,23,15510,20303,销售部,华北
2022-04-23,产品C,43419,266,29614,13805,销售部,华南
2022-04-24,产品D,33407,499,22058,11349,销售部,西南
2022-04-25,产品E,7732,323,3193,4539,销售部,华中
2022-04-26,产品A,30425,76,20819,9606,销售部,华东
2022-04-27,产品B,43185,385,17404,25781,销售部,华北
2022-04-28,产品C,40865,287,28366,12499,销售部,华南
2022-04-29,产品D,17202,482,7711,9491,销售部,西南
2022-04-30,产品E,17775,466,10125,7650,销售部,华中
2022-05-01,产品A,27804,76,17289,10515,销售部,华东
2022-05-02,产品B,21748,245,14956,6792,销售部,华北
2022-05-03,产品C,28256,284,19441,8815,销售部,华南
2022-05-04,产品D,4134,413,2865,1269,销售部,西南
2022-05-05,产品E,34822,339,21727,13095,销售部,华中
2022-05-06,产品A,31566,119,18605,12961,销售部,华东
2022-05-07,产品B,13938,95,7383,6555,销售部,华北
2022-05-08,产品C,43065,73,28652,14413,销售部,华南
2022-05-09,产品D,25406,330,15343,10063,销售部,西南
2022-05-10,产品E,17512,265,9214,8298,销售部,华中
2022-05-11,产品A,20952,146,8647,12305,销售部,华东
